,class_4FGL,Flux1000,PL_Index,LP_Index,LP_SigCurv,PLEC_ExpfactorS,PLEC_Flux_Density,Frac_Variability
2020,Soft,1.2305634e-10,2.8729072,2.6542573,3.7698970000000003,0.7041123,1.2170773e-11,0.50509924
2021,Soft,1.9229345e-10,2.4339437000000004,2.2548475,1.203997,0.27225885,7.425263999999999e-14,0.21381441
2022,bcu-bll-fsrq-agn,1.9859651e-10,2.3465853,2.3557248,0.6599571,-0.016718535,1.0503364e-13,0.0
2023,bcu-bll-fsrq-agn,8.59193e-11,1.7408706000000003,1.4247351000000001,2.1366433999999996,0.4368062,4.2910049999999996e-15,0.0
2024,bcu-bll-fsrq-agn,8.977214e-11,2.760912,2.7693252999999998,0.15430565,0.0423087,5.088720999999999e-13,0.5872149
2026,Soft,4.4942333e-10,2.846254,2.9077153,3.3451574,1.1046901000000002,3.4952121e-12,0.08014026
2028,Soft,1.9489761e-10,2.5009297999999998,2.4914037999999996,0.74210286,0.047984,1.5529219e-13,0.52134335
2030,Soft,2.0211913e-10,2.3942556,2.6009414,2.2466473999999996,0.85094225,3.6794892e-13,0.0
2031,bcu-bll-fsrq-agn,3.419562e-10,2.1909528,2.1874416,0.15530722,0.0063194884,1.3804679e-13,0.4348916
2032,bcu-bll-fsrq-agn,4.3973988e-10,1.9839476000000003,1.7918292000000002,2.5109444,0.11042552,1.3516370000000002e-13,0.092076525
2033,Soft,1.0781473e-09,2.3662848,2.2035103,5.656104599999999,0.2240888,4.369995e-12,0.7743964
2034,Soft,4.806487e-10,2.8947802000000005,3.1498382,3.8127843999999995,1.3738291999999999,4.841309e-12,0.0
2036,Soft,2.3939176e-10,2.4696946,2.3309112,3.3369226000000003,0.51548076,6.1706835e-13,1.1906576
2037,bcu-bll-fsrq-agn,1.2744476e-10,2.4727997999999998,2.46595,0.56534904,-0.021117102000000002,7.340218999999999e-14,0.0
2038,Soft,1.8335423000000002e-10,2.5545263,2.8144176,3.053405,0.90095466,6.554088e-13,0.38967523
2039,bcu-bll-fsrq-agn,1.4075366e-09,1.8392936999999998,1.5759633,6.161748,0.20505528,1.5176438e-13,0.35007852
2040,Soft,1.4476187e-09,2.8123,2.755881,15.779123,0.40449578,6.56366e-11,0.908524
2041,bcu-bll-fsrq-agn,9.325413e-10,2.219913,2.0761876,4.099874,0.17733657,4.707062600000001e-13,0.4975859
2042,bcu-bll-fsrq-agn,1.5014438e-10,1.9035476000000002,1.7808490000000001,0.70081365,0.07503672,7.278447e-15,0.0
2043,bcu-bll-fsrq-agn,1.2784998000000002e-10,1.8636134999999998,1.9312869,1.5716996,0.01896535,1.6202211e-15,0.0
2044,Soft,1.4874373999999998e-10,2.4725053,2.1124651,2.3376360000000003,0.86632395,6.543234400000001e-13,0.82490534
2045,bcu-bll-fsrq-agn,3.271807e-11,1.5676596,0.41476999999999997,1.8412458999999999,0.9160318999999999,3.783732e-16,0.0
2046,msp,6.840589e-10,2.0359528,1.7949279999999999,7.4052105,0.7055007,1.6653368e-13,0.10989998
2048,Soft,7.358742e-10,2.8626192,2.9540176,4.1081066,1.1447507,2.0830176e-12,0.0
2049,Soft,9.925771e-10,2.7463408,2.7094705,3.315603,0.7309432,9.957613000000001e-13,0.0
2050,bcu-bll-fsrq-agn,8.121611e-10,2.0189266,1.9771366000000001,1.846791,0.06835653,2.5957174e-13,0.31458008
2051,Soft,1.0381251e-10,2.2705367,2.2546988,0.47095597,0.06140868,3.5137546e-14,0.0
2053,bcu-bll-fsrq-agn,1.8884925e-09,2.122735,2.030749,3.830278,0.071277305,7.809906e-13,0.097040385
2054,bcu-bll-fsrq-agn,1.8006976000000002e-10,2.1615906000000003,2.093829,0.9257110000000001,0.08997511,3.8731747000000004e-14,0.32080004
2055,bcu-bll-fsrq-agn,3.7725267e-10,2.2938356,2.2930536,0.05955994,-0.018603707,8.2493786e-14,0.0
2056,Soft,2.7821376e-10,2.465983,2.792888,3.5180442000000003,1.4142845,2.2058238e-13,0.11893892
2058,Soft,1.3509126e-10,2.6963413,2.3130832000000003,2.1736052000000003,0.48085782,1.55764e-12,0.3799401
2059,bcu-bll-fsrq-agn,1.1809832e-09,1.9668148,1.9569002,0.703441,0.0040249988,2.0684328e-13,0.116126746
2061,bcu-bll-fsrq-agn,3.9151832e-10,1.7278124,1.6899654999999998,1.1567228999999999,0.045932725,1.8997707e-14,0.33226144
2062,Soft,5.464732599999999e-10,2.8483214,2.9416368,3.4382672,0.8479479999999999,1.8230413000000002e-12,0.0
2063,Soft,4.3033627e-10,2.2743716,2.241136,1.0646992,0.012307938999999999,3.2007667e-13,0.0
2064,Soft,1.4351467e-10,2.7188451000000002,2.6231787,1.9786243000000001,0.30974796,1.6018386999999998e-12,0.3428857
2066,bcu-bll-fsrq-agn,2.4039196e-11,1.6040372999999999,1.3951791999999998,2.23917,5.024454,5.629251999999999e-16,0.0
2067,bcu-bll-fsrq-agn,4.1529332e-11,1.6064117,1.4223987,0.73814374,0.17530514,3.5722265e-16,0.0
2068,bcu-bll-fsrq-agn,2.691896e-10,2.0327573,1.7729205000000001,2.8738158,0.24478176,4.6257892000000004e-14,0.0
2069,Soft,1.5578919e-09,2.7150605,2.8375508999999997,3.3118331,0.30360723,8.5607265e-13,0.0
2070,Soft,1.4402313e-10,2.3194253,2.2542400000000002,0.9818288000000001,0.14129712,8.335251e-14,0.0
2071,Soft,1.5823542e-10,2.6117613,2.6198222999999996,1.6971113999999998,0.23464184,4.3426359999999997e-13,0.37066302
2072,bcu-bll-fsrq-agn,5.3748367e-10,1.9635247,1.8517348999999999,1.9805945,0.05342332599999999,1.4618588e-13,0.26245236
2073,Soft,5.641384e-10,2.5977259,2.6599054,0.6540362,0.010456858000000001,1.1231194000000001e-13,0.0
2074,bcu-bll-fsrq-agn,4.5196852e-10,2.098284,2.0175786,1.9989609,0.10224101,1.2085034e-13,0.6707116999999999
2075,bcu-bll-fsrq-agn,6.370051e-10,2.0648913,1.9075743000000003,3.3290722,0.128876,2.6565511999999997e-13,0.2010603
2076,Soft,1.10723174e-10,2.3871029999999998,2.2478613999999997,1.7300034,0.35456833,1.1567648e-13,0.6300752
2078,Soft,1.0226947e-09,2.339169,2.2263408,3.0593692999999997,0.11382466599999999,1.0489871e-12,0.69915473
2079,Soft,1.6493485e-09,2.2101182999999995,2.1444403999999997,3.9502945,0.067217514,1.0923836e-12,0.52309084
2080,Soft,1.5889386e-09,2.2510755000000002,2.1286924,5.301714,0.082845345,4.387935e-12,1.0513188
2081,Soft,1.9991147e-09,2.317777,2.2169842999999996,5.341492700000001,0.08927526,8.130758999999999e-12,0.80623055
2082,Soft,9.521941600000001e-11,2.3499717999999996,2.3594599,0.6873011,0.14529715,2.1203132e-14,0.0
2083,bcu-bll-fsrq-agn,3.2291125e-10,2.0707192,2.1024659,0.78243655,0.0036659807,7.3067556e-14,0.35523000000000005
2084,Soft,5.524328e-10,2.8203478,3.2163644000000002,3.6667457000000003,1.7111834,3.2602537999999997e-12,0.0
2085,Soft,1.259293e-10,2.124216,2.1152675,0.14932962,0.06708351,1.0097561e-14,0.0
2086,Soft,5.010194e-10,2.2274384,2.179606,1.8066661,0.07064699,4.0011356e-13,0.30606708
2087,SNR,1.0199990999999999e-08,1.7943392,1.8103095,1.8086962,-0.005899704,2.2997206999999997e-13,0.039973542
2088,Soft,4.8905235e-10,2.4687232999999997,2.4404468999999995,1.9930768,0.21301334,2.3300638e-13,0.48113012
2089,bcu-bll-fsrq-agn,2.265107e-10,2.5795374,2.5786637999999997,0.10589900599999999,0.05926516,2.8773101999999997e-13,0.8918992
2091,Soft,1.941559e-10,2.4682858,2.3879142000000004,1.5237117,0.16827124,3.7445012e-13,0.32125846
2092,Soft,3.2888303e-09,2.2900915,2.1887027999999997,6.5953603,0.082852,5.240159e-12,1.0533709999999998
2095,bcu-bll-fsrq-agn,2.8800196000000003e-10,2.4611123,2.2317383,2.0327766,0.5064808,1.0718689999999999e-13,0.30159062
2096,bcu-bll-fsrq-agn,1.051339e-09,1.9853767,1.8732978999999998,2.315904,0.05900257,1.9004675e-13,0.0
2097,Soft,7.578984e-10,2.7221968,2.7817118,3.7876849999999997,1.0211068,6.1971435e-13,0.33683473
2098,Soft,6.9361855e-10,2.681622,2.5913477000000005,3.3936107000000004,1.0295326999999999,5.313976e-13,0.0
2099,Soft,1.1411682e-09,2.7615066,2.9437387000000004,5.569250599999999,1.4381576,1.7993352e-12,0.0
2100,Soft,1.7852955e-10,2.5148602,2.5360447999999995,1.5705254,0.32284874,1.4346029999999997e-13,0.20916128
2101,bcu-bll-fsrq-agn,3.3438940000000005e-11,1.4452856,0.44803974,1.9247545,1.1388919,3.4212317000000005e-16,0.0
2102,bcu-bll-fsrq-agn,3.0675032000000003e-10,1.8275337999999999,1.5592008999999998,3.4481637000000003,0.13456222,4.4638602000000005e-14,0.20353714
2104,Soft,5.3267493e-09,2.209501,2.1581697,5.5514865,0.031672206,1.3699706e-11,0.5145008
2106,Soft,1.1456956000000002e-10,2.6961150000000003,2.6669335,0.5004755,0.11557788,1.0233578000000001e-12,0.26526487
2107,Soft,1.9306265e-10,2.3817635,2.2667347999999996,1.8731276999999997,0.30085429999999996,9.417759499999999e-14,0.0
2108,Soft,3.150257e-10,2.3714612,2.0467787,4.1230235,0.71869147,6.0292163e-13,0.28410298
2109,bcu-bll-fsrq-agn,2.4168692e-10,2.5780087000000003,2.5648274,0.0,0.04876193400000001,4.2735571e-13,0.350596
2111,bcu-bll-fsrq-agn,2.8197922000000003e-10,2.2798085,2.2764057999999996,0.2904224,-0.0038929582000000003,2.1263400000000002e-14,0.27788082
2112,bcu-bll-fsrq-agn,2.4568605e-09,2.043536,1.9289061,5.076167,0.062897354,2.1454492000000003e-12,0.16768688
2113,Soft,4.6399207000000004e-10,2.1182451,2.097999,0.36131399999999997,0.020792572,7.670998e-14,0.22942284
2114,bcu-bll-fsrq-agn,1.1155567e-10,2.115998,2.199418,0.30377024,0.042142555,7.489035e-15,0.33932698
2115,Soft,6.234528e-10,2.6583035,2.861643,2.6131783,1.9163406000000003,7.024454000000001e-13,0.5838653
2116,Soft,1.3350315e-10,2.2222123,2.2245512,0.28912398,0.4872855,4.4273867e-14,0.0
2117,Soft,1.1903679e-09,2.5757463,2.6365263,2.7649972000000003,0.1550114,4.3791379999999997e-13,0.0
2118,Soft,6.5501893e-10,2.4225745,2.3466232000000002,2.9497285,0.11398055,1.836811e-12,0.5810751000000001
2120,Soft,1.6668603000000002e-10,2.468502,2.521302,1.6105733999999998,0.4066527,3.9049994000000004e-13,0.0
2121,Soft,6.618759e-10,2.6340969,2.7930892000000003,3.1862822,0.7959261999999999,4.6123966e-13,0.08261753599999999
2122,Soft,1.8951507e-09,2.5268642999999997,2.6385503,3.9607806000000005,0.31646579999999996,5.503218000000001e-13,0.0
2123,bcu-bll-fsrq-agn,8.080592e-11,1.8262253000000002,1.7315577000000002,0.4137969,0.11442655,1.9104068e-15,0.0
2124,Soft,1.7762801e-09,2.5556650000000003,2.6452298,6.049216,0.9242853999999999,9.14336e-13,0.15956038
2125,bcu-bll-fsrq-agn,2.3705155e-10,2.1979868,2.2062035,0.22621028,0.0067272563,6.5144714e-14,0.58710337
2126,bcu-bll-fsrq-agn,3.1933615e-11,1.5717491000000001,1.5404183999999999,1.2837621000000001,0.18729755,4.787722000000001e-16,0.0
2128,Soft,4.4762863e-10,2.6170193999999998,2.8614802000000004,1.4306506,0.15178144,1.3605255e-13,0.0
2129,Soft,2.75199e-10,2.4942374,2.5010507,1.531686,0.43753907,4.9974795e-14,0.0
